user_id,item_id,rank,pred_rating
30,1233,10,4.212777137756348
31,185,1,3.9893252849578857
31,611,2,4.315723896026611
31,538,3,3.822633743286133
31,1070,4,3.986729383468628
31,916,5,4.038058280944824
31,223,6,4.260880947113037
31,659,7,4.4385199546813965
31,813,8,4.2974982261657715
31,1523,9,4.000396251678467
31,205,10,4.488629341125488
32,131,1,4.012237548828125
32,589,2,3.674994945526123
32,478,3,3.7176601886749268
32,219,4,3.6073732376098633
32,127,5,4.449703693389893
32,1131,6,4.173089027404785
32,603,7,4.686890125274658
32,519,8,4.077876091003418
32,1143,9,3.986952781677246
32,178,10,4.375984191894531
33,174,1,4.61885404586792
33,12,2,4.463901042938232
33,513,3,4.430531024932861
33,187,4,4.286448001861572
33,432,5,4.085459232330322
33,498,6,4.304172039031982
33,1396,7,4.0612568855285645
33,166,8,4.1805033683776855
33,495,9,4.0665812492370605
33,169,10,4.4141340255737305
34,114,1,4.45054817199707
34,514,2,4.628344535827637
34,919,3,4.1811394691467285
34,1142,4,4.474078178405762
34,1154,5,4.219737529754639
34,675,6,4.120201587677002
34,489,7,4.728745460510254
34,408,8,4.910112380981445
34,515,9,4.636265754699707
34,131,10,4.819181442260742
35,657,1,4.404029369354248
35,805,2,4.156102657318115
35,1194,3,4.016724586486816
35,1612,4,3.873652458190918
35,855,5,4.133361339569092
35,1500,6,4.1057281494140625
35,520,7,4.4463114738464355
35,71,8,4.402316570281982
35,215,9,4.3517866134643555
35,480,10,4.116014003753662
36,174,1,4.743870258331299
36,317,2,4.120573997497559
36,119,3,4.513725280761719
36,494,4,4.120288372039795
36,900,5,4.268824577331543
36,853,6,4.098482131958008
36,198,7,4.146490097045898
36,661,8,4.119373798370361
36,501,9,4.349218368530273
36,805,10,4.141845226287842
37,8,1,4.810053825378418
37,499,2,4.235126972198486
37,181,3,4.684078216552734
37,615,4,4.383896350860596
37,694,5,4.136955738067627
37,1119,6,4.359243869781494
37,169,7,5.313345909118652
37,127,8,4.870725631713867
37,1367,9,4.258085250854492
37,919,10,4.031871795654297
38,87,1,4.391435146331787
38,904,2,5.058362007141113
38,333,3,5.352163791656494
38,320,4,4.486643314361572
38,1153,5,4.8169708251953125
38,622,6,4.659725189208984
38,1298,7,4.650487899780273
38,1164,8,4.320181369781494
38,753,9,5.826146125793457
38,242,10,5.343660354614258
39,117,1,3.6919469833374023
39,1007,2,4.172909736633301
39,493,3,4.0053510665893555
39,1159,4,4.034519195556641
39,114,5,4.40215539932251
39,889,6,3.7433934211730957
39,378,7,3.8640389442443848
39,12,8,4.200517654418945
39,483,9,4.193102836608887
39,1154,10,3.7201006412506104
40,111,1,3.567521333694458
40,1007,2,3.909879207611084
40,432,3,4.601117134094238
40,187,4,4.242941856384277
40,1,5,3.7717831134796143
40,504,6,3.8513050079345703
40,98,7,4.441887855529785
40,174,8,4.131777763366699
40,423,9,4.166306495666504
40,445,10,3.5088963508605957
41,1462,1,3.709890842437744
41,484,2,4.536362171173096
41,241,3,3.8447906970977783
41,443,4,3.9611215591430664
41,483,5,4.703886985778809
41,1240,6,4.196071147918701
41,251,7,4.1732988357543945
41,657,8,4.000931739807129
41,588,9,3.9884698390960693
41,963,10,4.142519950866699
42,663,1,5.118062973022461
42,1522,2,3.8067471981048584
42,520,3,5.141758441925049
42,1143,4,3.980430841445923
42,1451,5,4.604496002197266
42,1547,6,3.872095823287964
42,527,7,4.518774032592773
42,853,8,3.9923832416534424
42,190,9,4.662916660308838
42,22,10,5.624142646789551
43,615,1,3.9796206951141357
43,1142,2,4.2342529296875
43,909,3,4.447651386260986
43,515,4,5.151045322418213
43,1147,5,4.366677761077881
43,505,6,4.412033557891846
43,24,7,3.989013195037842
43,477,8,5.11406135559082
43,621,9,4.043209075927734
43,611,10,4.238988876342773
44,134,1,4.361415863037109
44,919,2,4.24773645401001
44,850,3,4.255194187164307
44,853,4,4.480189323425293
44,4,5,4.327289581298828
44,648,6,4.514225006103516
44,1143,7,4.382770538330078
44,1467,8,4.139434337615967
44,408,9,4.62422513961792
44,1142,10,3.9099621772766113
45,179,1,4.194465637207031
45,316,2,5.048172473907471
45,530,3,4.903916358947754
45,1019,4,4.376213073730469
45,436,5,4.145249366760254
45,466,6,4.557892322540283
45,493,7,4.7074103355407715
45,97,8,4.739054203033447
45,1537,9,4.42294979095459
45,223,10,4.760089874267578
46,603,1,4.7597198486328125
46,478,2,4.254537105560303
46,519,3,4.188376426696777
46,640,4,4.037613391876221
46,480,5,4.764893531799316
46,275,6,4.480926990509033
46,466,7,4.288097381591797
46,205,8,4.592225551605225
46,134,9,4.678978443145752
46,432,10,4.42824649810791
47,922,1,4.344598293304443
47,12,2,5.024723529815674
47,663,3,4.298686504364014
47,1142,4,4.46309757232666
47,174,5,4.814350605010986
47,837,6,4.509213447570801
47,484,7,4.7890825271606445
47,1159,8,4.545374870300293
47,311,9,4.518489360809326
47,265,10,4.735970973968506
48,945,1,4.547563552856445
48,533,2,4.097636699676514
48,200,3,4.723837852478027
48,491,4,4.197307109832764
48,511,5,4.386811256408691
48,850,6,3.8352134227752686
48,1449,7,4.193143367767334
48,209,8,4.471166133880615
48,98,9,4.061070442199707
48,653,10,4.351374626159668
49,156,1,4.07701301574707
49,616,2,3.7769112586975098
49,135,3,3.7199318408966064
49,131,4,3.8116822242736816
49,427,5,4.099656581878662
49,1019,6,4.329894065856934
49,482,7,3.4551236629486084
49,114,8,4.533689498901367
49,654,9,4.468204498291016
49,1154,10,3.78641414642334
50,904,1,4.611159324645996
50,692,2,4.829360008239746
50,251,3,5.081056594848633
50,174,4,4.9327616691589355
50,484,5,5.18466329574585
50,191,6,4.866886615753174
50,1073,7,4.518711090087891
50,588,8,4.512166500091553
50,474,9,4.832547187805176
50,161,10,4.525632381439209
51,1302,1,3.728367328643799
51,701,2,3.801668405532837
51,1020,3,3.822392702102661
51,200,4,3.717184066772461
51,318,5,4.701808452606201
51,174,6,4.011572360992432
51,96,7,4.101245880126953
51,199,8,4.1495256423950195
51,538,9,3.823760509490967
51,520,10,3.983194351196289
52,50,1,4.91342830657959
52,185,2,4.609984874725342
52,850,3,4.6553497314453125
52,169,4,5.127204418182373
52,474,5,4.977353572845459
52,178,6,5.211653232574463
52,512,7,4.968587398529053
52,416,8,4.505621910095215
52,408,9,5.283637046813965
52,922,10,4.504809856414795
53,531,1,4.295232772827148
53,127,2,4.6885480880737305
53,963,3,4.520111083984375
53,173,4,4.519819259643555
53,603,5,4.7634196281433105
53,1142,6,4.5177459716796875
53,793,7,4.003224849700928
53,313,8,4.341783046722412
53,315,9,4.085214138031006
53,1463,10,3.9447126388549805
54,79,1,4.762008190155029
54,837,2,4.393711090087891
54,675,3,4.721828937530518
54,968,4,4.663510322570801
54,1367,5,4.354580402374268
54,1143,6,4.1838202476501465
54,1251,7,4.239184379577637
54,655,8,4.977845191955566
54,195,9,5.018673896789551
54,661,10,4.331503868103027
55,416,1,3.756977081298828
55,494,2,3.908555746078491
55,529,3,4.188409328460693
55,39,4,3.6696183681488037
55,511,5,3.5973892211914062
55,179,6,3.638683795928955
55,694,7,3.9009337425231934
55,1039,8,4.216676712036133
55,505,9,3.8141446113586426
55,474,10,3.9613232612609863
56,675,1,4.306515216827393
56,455,2,3.992431402206421
56,123,3,3.983767509460449
56,344,4,4.469926834106445
56,1600,5,3.969874382019043
56,12,6,5.035582542419434
56,177,7,4.367778778076172
56,479,8,4.554738998413086
56,48,9,4.245691776275635
56,482,10,4.569050312042236
57,647,1,4.38258171081543
57,493,2,4.3681254386901855
57,434,3,4.26762056350708
57,705,4,4.215378761291504
57,12,5,4.78321647644043
57,857,6,4.091461181640625
57,489,7,4.65498161315918
57,172,8,4.836487770080566
57,660,9,3.8625566959381104
57,498,10,4.505466461181641
58,207,1,4.914728164672852
58,1024,2,4.015598773956299
58,484,3,4.557497024536133
58,768,4,4.288969993591309
58,644,5,4.686971664428711
58,307,6,4.771219253540039
58,57,7,4.7956318855285645
58,729,8,4.16001558303833
58,359,9,4.233146667480469
58,1203,10,4.576831817626953
59,614,1,4.556868553161621
59,586,2,4.222445487976074
59,922,3,4.483323574066162
59,463,4,5.12709379196167
59,408,5,4.719123363494873
59,671,6,4.101916313171387
59,502,7,4.406074523925781
59,965,8,4.203421115875244
59,223,9,4.764982223510742
59,1612,10,3.948105812072754
60,1553,1,4.231815814971924
60,214,2,4.305584907531738
60,1194,3,4.607658386230469
60,156,4,4.773993492126465
60,48,5,4.848472595214844
60,1203,6,4.621118068695068
60,958,7,4.6493754386901855
60,262,8,4.403261661529541
60,596,9,4.0886006355285645
60,477,10,4.437641620635986
61,60,1,4.022392272949219
61,10,2,3.958385705947876
61,474,3,4.158186912536621
61,657,4,4.027011871337891
61,603,5,3.764735221862793
61,127,6,3.9367477893829346
61,242,7,3.5387113094329834
61,132,8,3.8368611335754395
61,12,9,4.241710662841797
61,835,10,3.6795172691345215
62,793,1,4.103850841522217
62,919,2,4.117384910583496
62,1148,3,3.788512706756592
62,79,4,4.458950996398926
62,656,5,3.8435826301574707
62,60,6,4.261240005493164
62,169,7,4.448598861694336
62,603,8,4.243659496307373
62,1482,9,3.7748301029205322
62,792,10,3.8637681007385254
63,1512,1,3.4794535636901855
63,513,2,4.066600799560547
63,604,3,4.458868503570557
63,1019,4,4.257561683654785
63,646,5,3.6215221881866455
63,179,6,4.55971097946167
63,241,7,3.7012691497802734
63,520,8,4.061398029327393
63,519,9,4.147526264190674
63,48,10,3.9629738330841064
64,649,1,3.9509377479553223
64,204,2,4.2128448486328125
64,654,3,4.35665225982666
64,611,4,3.6316659450531006
64,60,5,4.308056354522705
64,474,6,4.506156921386719
64,651,7,4.411215782165527
64,530,8,4.354783058166504
64,216,9,4.486519813537598
64,1500,10,4.249266147613525
65,272,1,4.790317535400391
65,1172,2,4.36122465133667
65,520,3,4.667234897613525
65,1459,4,4.152578353881836
65,484,5,4.279725551605225
65,445,6,4.086526870727539
65,98,7,4.49390172958374
65,919,8,4.562871932983398
65,285,9,4.683627128601074
65,344,10,4.331866264343262
66,210,1,4.5111002922058105
66,710,2,4.126981735229492
66,157,3,4.15135383605957
66,313,4,5.1912431716918945
66,1477,5,3.857044219970703
66,423,6,4.403079509735107
66,498,7,3.9642839431762695
66,1512,8,4.218561172485352
66,12,9,4.921932697296143
66,119,10,4.027385711669922
67,114,1,4.617598056793213
67,611,2,4.556623458862305
67,124,3,4.848556041717529
67,1448,4,4.316932201385498
67,178,5,4.829697608947754
67,922,6,4.48117208480835
67,513,7,4.279107570648193
67,174,8,4.701526641845703
67,494,9,4.508215427398682
67,173,10,4.781904220581055
68,204,1,4.522634029388428
68,143,2,4.50175142288208
68,887,3,4.128695964813232
68,1269,4,4.227662086486816
68,48,5,4.600364685058594
68,234,6,4.295806407928467
68,186,7,4.768154621124268
68,114,8,4.452154636383057
68,119,9,4.454976558685303
68,172,10,5.211336135864258
69,131,1,4.621566295623779
69,1084,2,4.069297790527344
69,408,3,4.652345657348633
69,135,4,4.794633865356445
69,478,5,4.172260284423828
69,251,6,4.3467912673950195
69,656,7,4.705376625061035
69,404,8,4.12674617767334
69,603,9,4.496082782745361
69,180,10,4.290394306182861
70,203,1,4.338642597198486
70,165,2,4.420485019683838
70,32,3,4.208576202392578
70,242,4,4.320720195770264
70,1585,5,3.9834184646606445
70,12,6,4.623234748840332
70,657,7,4.122584342956543
70,179,8,3.735678195953369
70,22,9,4.241438388824463
70,367,10,3.9528815746307373
71,505,1,3.8149421215057373
71,427,2,3.9526500701904297
71,659,3,4.0042829513549805
71,165,4,4.000993728637695
71,596,5,3.69972562789917
71,850,6,4.117090225219727
71,114,7,4.208460807800293
71,478,8,4.007308006286621
71,1131,9,4.251645565032959
71,205,10,3.838150978088379
72,727,1,4.248696327209473
72,1187,2,4.438880443572998
72,298,3,4.566403388977051
72,543,4,4.246068954467773
72,646,5,4.07790470123291
72,936,6,4.061880111694336
72,22,7,4.899526119232178
72,225,8,4.054959774017334
72,872,9,4.216448783874512
72,485,10,4.747626781463623
73,432,1,4.197771072387695
73,214,2,4.205368995666504
73,642,3,4.150008201599121
73,922,4,3.8981592655181885
73,177,5,4.3497419357299805
73,484,6,4.361233234405518
73,603,7,4.747988700866699
73,223,8,4.7024760246276855
73,718,9,4.383628845214844
73,498,10,4.010255336761475
74,56,1,4.350086212158203
74,320,2,4.358785152435303
74,1020,3,3.9716904163360596
74,435,4,4.516695976257324
74,603,5,4.783714771270752
74,316,6,4.78972053527832
74,633,7,4.4505438804626465
74,528,8,4.399928569793701
74,114,9,4.375674724578857
74,119,10,4.430335521697998
75,663,1,4.191086292266846
75,114,2,5.092865943908691
75,968,3,4.613735198974609
75,317,4,4.43352746963501
75,198,5,4.344655513763428
75,702,6,4.262927055358887
75,603,7,4.7319440841674805
75,646,8,4.20944881439209
75,484,9,4.450242042541504
75,923,10,4.127397060394287
77,169,1,4.983577251434326
77,408,2,4.83238410949707
77,482,3,4.175543785095215
77,119,4,3.9443166255950928
77,615,5,3.971700668334961
77,766,6,3.9634995460510254
77,694,7,4.740750789642334
77,533,8,3.8589987754821777
77,961,9,3.728717803955078
77,1388,10,3.785602331161499
78,1142,1,3.6664035320281982
78,694,2,4.202613353729248
78,194,3,3.8192005157470703
78,510,4,3.4350008964538574
78,168,5,3.895517349243164
78,646,6,3.662956476211548
78,657,7,4.002456188201904
78,853,8,3.79824161529541
78,528,9,3.7916460037231445
78,91,10,3.4914159774780273
79,1005,1,4.3625078201293945
79,718,2,4.852055072784424
79,201,3,4.3588433265686035
79,493,4,3.897779941558838
79,646,5,4.125944137573242
79,302,6,4.247321605682373
79,242,7,4.574097156524658
79,317,8,4.523407459259033
79,1142,9,4.318093776702881
79,11,10,4.785179138183594
80,127,1,4.039368152618408
80,318,2,4.020662307739258
80,634,3,3.7396795749664307
80,603,4,4.124569892883301
80,272,5,4.935351371765137
80,69,6,4.675876617431641
80,117,7,3.6596031188964844
80,210,8,4.060298919677734
80,99,9,3.771132469177246
80,202,10,3.9822895526885986
81,455,1,3.77384090423584
81,401,2,4.243982315063477
81,884,3,3.6490609645843506
81,732,4,3.6268460750579834
81,79,5,3.8510971069335938
81,420,6,3.592341899871826
81,215,7,3.767932653427124
81,628,8,3.8017656803131104
81,520,9,4.181597709655762
81,159,10,3.844670295715332
83,1153,1,4.210200309753418
83,954,2,4.099453449249268
83,1073,3,4.302109718322754
83,114,4,4.276773452758789
83,194,5,4.335707187652588
83,189,6,4.850821495056152
83,513,7,4.805966377258301
83,641,8,4.112637042999268
83,222,9,4.456109046936035
83,169,10,4.5709099769592285
84,485,1,4.10180139541626
84,513,2,4.596554279327393
84,963,3,4.716391563415527
84,197,4,4.611379146575928
84,420,5,4.266176223754883
84,603,6,4.917178630828857
84,59,7,4.40423059463501
84,320,8,4.419341564178467
84,176,9,4.5538506507873535
84,488,10,4.181704044342041
85,490,1,3.926607131958008
85,316,2,4.655473232269287
85,470,3,4.074555397033691
85,533,4,3.667987108230591
85,149,5,3.8503293991088867
85,811,6,3.7744102478027344
85,1142,7,4.027853012084961
85,969,8,4.020522594451904
85,968,9,3.730891704559326
85,607,10,4.239564418792725
86,813,1,4.062893390655518
86,174,2,3.8595383167266846
86,657,3,4.087107181549072
86,965,4,3.5544211864471436
86,615,5,3.9903907775878906
86,483,6,4.606410503387451
86,602,7,3.7011771202087402
86,1005,8,3.6985206604003906
86,520,9,3.8036866188049316
86,654,10,4.1168532371521
87,1080,1,4.156901836395264
87,1450,2,4.278502941131592
87,588,3,4.578895092010498
87,691,4,4.184690475463867
87,497,5,4.816211223602295
87,119,6,4.56148624420166
87,378,7,5.378168106079102
87,1511,8,4.530401229858398
87,402,9,4.500011920928955
87,92,10,4.403689861297607
88,173,1,3.9344289302825928
88,488,2,3.8871476650238037
88,474,3,4.11922025680542
88,639,4,3.726034641265869
88,316,5,4.355259418487549
88,114,6,4.433015823364258
88,513,7,3.9240541458129883
88,520,8,3.7648584842681885
88,811,9,3.65647554397583
88,1073,10,3.6814258098602295
89,1552,1,4.433413028717041
89,298,2,4.762363433837891
89,521,3,5.137627124786377
89,458,4,4.8891730308532715
89,434,5,4.963054656982422
89,813,6,5.288028240203857
89,48,7,4.910955429077148
89,174,8,5.129562854766846
89,588,9,5.028209686279297
89,513,10,5.3524041175842285
90,1154,1,4.754112720489502
90,1454,2,4.209242343902588
90,960,3,4.481751441955566
90,918,4,4.373657703399658
90,1012,5,4.713945388793945
90,119,6,4.853469371795654
90,968,7,4.669595718383789
90,770,8,4.572865009307861
90,93,9,5.248721122741699
90,1474,10,4.205532073974609
91,904,1,4.354922771453857
91,960,2,4.789500713348389
91,968,3,4.33250093460083
91,168,4,4.57839298248291
91,1573,5,4.012231349945068
91,1462,6,4.301270484924316
91,206,7,4.598018646240234
91,320,8,4.614557266235352
91,198,9,4.84955358505249
91,83,10,4.54609489440918
92,968,1,4.205272197723389
92,30,2,4.554244518280029
92,320,3,3.955838441848755
92,324,4,3.6773948669433594
92,1558,5,4.077065944671631
92,710,6,4.3493547439575195
92,654,7,4.363906383514404
92,1011,8,3.7972798347473145
92,447,9,3.9120359420776367
92,1386,10,3.9113411903381348
93,1405,1,4.364563941955566
93,170,2,4.267160892486572
93,603,3,5.069992542266846
93,318,4,4.877194881439209
93,483,5,4.9742751121521
93,203,6,4.528799057006836
93,119,7,4.422725200653076
93,143,8,4.060791015625
93,1098,9,4.500539302825928
93,1159,10,4.440896034240723
94,427,1,5.321627616882324
94,1629,2,4.038820743560791
94,954,3,4.115769386291504
94,836,4,4.103647232055664
94,613,5,4.436965465545654
94,1194,6,4.683446884155273
94,1643,7,4.320677757263184
94,661,8,4.788881301879883
94,511,9,4.811217308044434
94,488,10,4.396700859069824
95,12,1,4.396195888519287
95,1293,2,3.696392059326172
95,613,3,4.319223880767822
95,1523,4,3.857548236846924
95,1456,5,3.970673084259033
95,530,6,4.008177280426025
95,521,7,4.181421279907227
95,285,8,4.429828643798828
95,646,9,4.014474391937256
95,1459,10,3.940052032470703
96,902,1,4.353972911834717
96,292,2,4.509801864624023
96,185,3,5.1144585609436035
96,604,4,4.38884162902832
96,922,5,4.286228656768799
96,380,6,4.170071601867676
96,189,7,4.682660102844238
96,949,8,4.2284369468688965
96,143,9,4.436697959899902
96,1450,10,4.561988353729248
97,663,1,5.70876932144165
97,701,2,4.0544843673706055
97,156,3,4.213418006896973
97,229,4,3.9665818214416504
97,664,5,4.183505058288574
97,1540,6,3.9273948669433594
97,179,7,4.115475654602051
97,203,8,4.773626804351807
97,116,9,4.287988662719727
97,519,10,4.184765815734863
98,675,1,3.9470901489257812
98,273,2,4.215582370758057
98,223,3,4.545929908752441
98,611,4,4.5874433517456055
98,143,5,4.184954643249512
98,644,6,3.9152157306671143
98,853,7,4.022824764251709
98,175,8,4.244149208068848
98,638,9,4.069523811340332
98,813,10,3.971778154373169
99,966,1,4.131947040557861
99,360,2,3.9047412872314453
99,200,3,4.155399799346924
99,659,4,4.648876667022705
99,318,5,5.746230602264404
99,838,6,4.005753517150879
99,646,7,4.089779376983643
99,647,8,4.315463066101074
99,249,9,4.630466938018799
99,57,10,4.600897789001465
100,1129,1,3.5038199424743652
100,15,2,4.672418594360352
100,22,3,4.294083595275879
